player_name,country,market_value_eur,market_value_source,highest_market_value_eur,latest_market_value_eur,latest_market_value_date,salimt_latest_market_value_eur,salimt_latest_market_value_date,tm_market_value_in_eur,tm_highest_market_value_in_eur,tm_url,data_source,data_refresh_date
Kendry Páez,Ecuador,10000000,salimt_latest_market_value,10000000,,,10000000.0,2025-06-15,,,https://www.transfermarkt.co.uk/kendry-paez/profil/spieler/1052439,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Kevin Rodríguez,Ecuador,5000000,transfermarkt_profile,5000000,5000000.0,2025-12-10,1500000.0,2025-06-11,5000000.0,5000000.0,https://www.transfermarkt.co.uk/kevin-rodriguez/profil/spieler/684159,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Moisés Ramírez,Ecuador,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/moises-ramirez/profil/spieler/450233,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Enner Valencia,Ecuador,3800000,transfermarkt_profile,11000000,3800000.0,2023-06-08,1700000.0,2025-06-05,3800000.0,11000000.0,https://www.transfermarkt.co.uk/enner-valencia/profil/spieler/139503,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Alan Minda,Ecuador,3000000,transfermarkt_profile,6000000,3000000.0,2025-12-10,3000000.0,2025-06-11,3000000.0,6000000.0,https://www.transfermarkt.co.uk/alan-minda/profil/spieler/897051,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Pedro Vite,Ecuador,5000000,salimt_latest_market_value,5000000,,,5000000.0,2025-06-04,,,https://www.transfermarkt.co.uk/pedro-vite/profil/spieler/659806,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Jordy Caicedo,Ecuador,3500000,transfermarkt_profile,3500000,3500000.0,2023-10-03,1200000.0,2025-06-23,3500000.0,3500000.0,https://www.transfermarkt.co.uk/jordy-caicedo/profil/spieler/360412,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ángelo Preciado,Ecuador,5000000,transfermarkt_profile,5000000,5000000.0,2024-06-05,3800000.0,2025-06-16,5000000.0,5000000.0,https://www.transfermarkt.co.uk/angelo-preciado/profil/spieler/450241,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Denil Castillo,Ecuador,5500000,transfermarkt_profile,5500000,5500000.0,2025-12-15,3500000.0,2025-06-15,5500000.0,5500000.0,https://www.transfermarkt.co.uk/denil-castillo/profil/spieler/941418,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Gonzalo Plata,Ecuador,5000000,transfermarkt_profile,6000000,5000000.0,2023-11-27,8000000.0,2025-09-04,5000000.0,6000000.0,https://www.transfermarkt.co.uk/gonzalo-plata/profil/spieler/592735,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nilson Angulo,Ecuador,7000000,transfermarkt_profile,7000000,7000000.0,2025-12-10,2000000.0,2025-06-11,7000000.0,7000000.0,https://www.transfermarkt.co.uk/nilson-angulo/profil/spieler/903611,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Alan Franco,Ecuador,4000000,salimt_latest_market_value,4000000,,,4000000.0,2025-06-05,,,https://www.transfermarkt.co.uk/alan-franco/profil/spieler/400960,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Gonzalo Valle,Ecuador,0,missing,0,,,,,,,,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Moisés Caicedo,Ecuador,110000000,transfermarkt_profile,110000000,110000000.0,2025-12-09,90000000.0,2025-05-29,110000000.0,110000000.0,https://www.transfermarkt.co.uk/moises-caicedo/profil/spieler/687626,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Jeremy Arévalo,Ecuador,200000,salimt_latest_market_value,200000,,,200000.0,2025-06-23,,,https://www.transfermarkt.co.uk/jeremy-arevalo/profil/spieler/971663,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Jackson Porozo,Ecuador,3300000,transfermarkt_profile,3500000,3300000.0,2024-05-31,2000000.0,2025-05-25,3300000.0,3500000.0,https://www.transfermarkt.co.uk/jackson-porozo/profil/spieler/491616,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Yaimar Medina,Ecuador,4000000,transfermarkt_profile,4000000,4000000.0,2025-12-10,,,4000000.0,4000000.0,https://www.transfermarkt.co.uk/yaimar-medina/profil/spieler/893659,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Manuel Neuer,Germany,4000000,transfermarkt_profile,45000000,4000000.0,2025-12-19,4000000.0,2025-06-04,4000000.0,45000000.0,https://www.transfermarkt.co.uk/manuel-neuer/profil/spieler/17259,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Antonio Rüdiger,Germany,25000000,transfermarkt_profile,50000000,25000000.0,2024-06-07,20000000.0,2025-06-08,25000000.0,50000000.0,https://www.transfermarkt.co.uk/antonio-rudiger/profil/spieler/86202,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Waldemar Anton,Germany,18000000,transfermarkt_profile,24000000,18000000.0,2025-12-19,18000000.0,2025-06-04,18000000.0,24000000.0,https://www.transfermarkt.co.uk/waldemar-anton/profil/spieler/193004,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Jonathan Tah,Germany,30000000,transfermarkt_profile,40000000,30000000.0,2025-12-19,30000000.0,2025-06-04,30000000.0,40000000.0,https://www.transfermarkt.co.uk/jonathan-tah/profil/spieler/196357,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Aleksandar Pavlović,Germany,65000000,transfermarkt_profile,65000000,65000000.0,2025-12-19,55000000.0,2025-06-04,65000000.0,65000000.0,https://www.transfermarkt.co.uk/aleksandar-pavlovic/profil/spieler/792380,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Joshua Kimmich,Germany,40000000,transfermarkt_profile,90000000,40000000.0,2025-12-19,45000000.0,2025-06-04,40000000.0,90000000.0,https://www.transfermarkt.co.uk/joshua-kimmich/profil/spieler/161056,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Kai Havertz,Germany,55000000,transfermarkt_profile,90000000,55000000.0,2025-12-09,65000000.0,2025-05-29,55000000.0,90000000.0,https://www.transfermarkt.co.uk/kai-havertz/profil/spieler/309400,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Leon Goretzka,Germany,15000000,transfermarkt_profile,70000000,15000000.0,2025-12-19,22000000.0,2025-06-04,15000000.0,70000000.0,https://www.transfermarkt.co.uk/leon-goretzka/profil/spieler/153084,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Jamie Leweling,Germany,25000000,transfermarkt_profile,25000000,25000000.0,2025-12-19,20000000.0,2025-06-04,25000000.0,25000000.0,https://www.transfermarkt.co.uk/jamie-leweling/profil/spieler/518505,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Jamal Musiala,Germany,130000000,transfermarkt_profile,140000000,130000000.0,2025-12-19,140000000.0,2025-06-04,130000000.0,140000000.0,https://www.transfermarkt.co.uk/jamal-musiala/profil/spieler/580195,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nick Woltemade,Germany,70000000,transfermarkt_profile,70000000,70000000.0,2025-12-09,30000000.0,2025-06-04,70000000.0,70000000.0,https://www.transfermarkt.co.uk/nick-woltemade/profil/spieler/455661,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Oliver Baumann,Germany,3000000,transfermarkt_profile,10000000,3000000.0,2025-12-19,3000000.0,2025-06-04,3000000.0,10000000.0,https://www.transfermarkt.co.uk/oliver-baumann/profil/spieler/55089,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Pascal Groß,Germany,3500000,transfermarkt_profile,12000000,3500000.0,2025-12-19,5000000.0,2025-06-04,3500000.0,12000000.0,https://www.transfermarkt.co.uk/pascal-gross/profil/spieler/82873,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Maximilian Beier,Germany,30000000,transfermarkt_profile,30000000,30000000.0,2025-12-19,25000000.0,2025-06-04,30000000.0,30000000.0,https://www.transfermarkt.co.uk/maximilian-beier/profil/spieler/578392,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nico Schlotterbeck,Germany,55000000,transfermarkt_profile,55000000,55000000.0,2025-12-19,40000000.0,2025-06-04,55000000.0,55000000.0,https://www.transfermarkt.co.uk/nico-schlotterbeck/profil/spieler/388198,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Angelo Stiller,Germany,45000000,transfermarkt_profile,45000000,45000000.0,2025-12-19,45000000.0,2025-06-04,45000000.0,45000000.0,https://www.transfermarkt.co.uk/angelo-stiller/profil/spieler/443710,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Florian Wirtz,Germany,110000000,transfermarkt_profile,140000000,110000000.0,2025-12-09,140000000.0,2025-06-04,110000000.0,140000000.0,https://www.transfermarkt.co.uk/florian-wirtz/profil/spieler/598577,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nathaniel Brown,Germany,35000000,transfermarkt_profile,35000000,35000000.0,2025-12-19,22000000.0,2025-06-04,35000000.0,35000000.0,https://www.transfermarkt.co.uk/nathaniel-brown/profil/spieler/691892,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Leroy Sané,Germany,23000000,transfermarkt_profile,100000000,23000000.0,2025-12-17,32000000.0,2025-06-04,23000000.0,100000000.0,https://www.transfermarkt.co.uk/leroy-sane/profil/spieler/192565,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nadiem Amiri,Germany,17000000,transfermarkt_profile,22000000,17000000.0,2025-12-19,20000000.0,2025-06-04,17000000.0,22000000.0,https://www.transfermarkt.co.uk/nadiem-amiri/profil/spieler/232454,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Alexander Nübel,Germany,12000000,transfermarkt_profile,16000000,12000000.0,2025-12-19,12000000.0,2025-06-04,12000000.0,16000000.0,https://www.transfermarkt.co.uk/alexander-nubel/profil/spieler/195778,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
David Raum,Germany,20000000,transfermarkt_profile,26000000,20000000.0,2024-05-29,20000000.0,2025-06-04,20000000.0,26000000.0,https://www.transfermarkt.co.uk/david-raum/profil/spieler/318204,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Felix Nmecha,Germany,45000000,transfermarkt_profile,45000000,45000000.0,2025-12-19,28000000.0,2025-06-04,45000000.0,45000000.0,https://www.transfermarkt.co.uk/felix-nmecha/profil/spieler/406640,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Malick Thiaw,Germany,25000000,transfermarkt_profile,30000000,25000000.0,2024-06-05,18000000.0,2025-06-16,25000000.0,30000000.0,https://www.transfermarkt.co.uk/malick-thiaw/profil/spieler/521964,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Lennart Karl,Germany,60000000,transfermarkt_profile,60000000,60000000.0,2025-12-19,1500000.0,2025-06-15,60000000.0,60000000.0,https://www.transfermarkt.co.uk/lennart-karl/profil/spieler/1075147,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Deniz Undav,Germany,25000000,transfermarkt_profile,25000000,25000000.0,2024-05-29,20000000.0,2025-06-04,25000000.0,25000000.0,https://www.transfermarkt.co.uk/deniz-undav/profil/spieler/339314,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Yahia Fofana,Ivory Coast,2500000,transfermarkt_profile,2500000,2500000.0,2023-10-27,7000000.0,2025-06-02,2500000.0,2500000.0,https://www.transfermarkt.co.uk/yahia-fofana/profil/spieler/418651,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ousmane Diomande,Ivory Coast,45000000,transfermarkt_profile,45000000,45000000.0,2025-12-18,45000000.0,2025-05-29,45000000.0,45000000.0,https://www.transfermarkt.co.uk/ousmane-diomande/profil/spieler/974982,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ghislain Konan,Ivory Coast,6500000,transfermarkt_profile,8000000,6500000.0,2023-10-24,1000000.0,2025-06-23,6500000.0,8000000.0,https://www.transfermarkt.co.uk/ghislain-konan/profil/spieler/422850,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Jean Michaël Seri,Ivory Coast,1500000,transfermarkt_profile,35000000,1500000.0,2023-06-01,200000.0,2025-09-08,1500000.0,35000000.0,https://www.transfermarkt.co.uk/jean-michael-seri/profil/spieler/178614,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Wilfried Singo,Ivory Coast,28000000,transfermarkt_profile,28000000,28000000.0,2025-12-17,25000000.0,2025-06-02,28000000.0,28000000.0,https://www.transfermarkt.co.uk/wilfried-singo/profil/spieler/648779,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Seko Fofana,Ivory Coast,8000000,transfermarkt_profile,32000000,8000000.0,2025-12-15,10000000.0,2025-06-02,8000000.0,32000000.0,https://www.transfermarkt.co.uk/seko-fofana/profil/spieler/182893,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Odilon Kossounou,Ivory Coast,22000000,transfermarkt_profile,35000000,22000000.0,2025-12-23,25000000.0,2025-06-16,22000000.0,35000000.0,https://www.transfermarkt.co.uk/odilon-kossounou/profil/spieler/644771,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Franck Kessié,Ivory Coast,20000000,transfermarkt_profile,55000000,20000000.0,2023-10-24,14000000.0,2025-05-26,20000000.0,55000000.0,https://www.transfermarkt.co.uk/franck-kessie/profil/spieler/294808,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ange-Yoan Bonny,Ivory Coast,20000000,salimt_latest_market_value,20000000,,,20000000.0,2025-06-16,,,https://www.transfermarkt.co.uk/ange-yoan-bonny/profil/spieler/827734,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Simon Adingra,Ivory Coast,22000000,transfermarkt_profile,30000000,22000000.0,2025-12-09,28000000.0,2025-05-29,22000000.0,30000000.0,https://www.transfermarkt.co.uk/simon-adingra/profil/spieler/658536,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Yan Diomande,Ivory Coast,45000000,transfermarkt_profile,45000000,45000000.0,2025-12-19,1500000.0,2025-06-08,45000000.0,45000000.0,https://www.transfermarkt.co.uk/yan-diomande/profil/spieler/1390649,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Elye Wahi,Ivory Coast,12000000,transfermarkt_profile,40000000,12000000.0,2025-12-19,22000000.0,2025-06-04,12000000.0,40000000.0,https://www.transfermarkt.co.uk/elye-wahi/profil/spieler/659542,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Christopher Opéri,Ivory Coast,4000000,transfermarkt_profile,4000000,4000000.0,2024-06-03,3800000.0,2025-06-17,4000000.0,4000000.0,https://www.transfermarkt.co.uk/christopher-operi/profil/spieler/469976,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Oumar Diakité,Ivory Coast,5000000,transfermarkt_profile,9000000,5000000.0,2025-12-10,6000000.0,2025-06-02,5000000.0,9000000.0,https://www.transfermarkt.co.uk/oumar-diakite/profil/spieler/847279,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Amad Diallo,Ivory Coast,50000000,transfermarkt_profile,50000000,50000000.0,2025-12-09,45000000.0,2025-05-29,50000000.0,50000000.0,https://www.transfermarkt.co.uk/amad-diallo/profil/spieler/536835,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Mohamed Koné,Ivory Coast,800000,transfermarkt_profile,1700000,800000.0,2025-12-10,1200000.0,2025-06-11,800000.0,1700000.0,https://www.transfermarkt.co.uk/mohamed-kone/profil/spieler/911985,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Guéla Doué,Ivory Coast,18000000,transfermarkt_profile,18000000,18000000.0,2025-12-15,18000000.0,2025-06-02,18000000.0,18000000.0,https://www.transfermarkt.co.uk/guela-doue/profil/spieler/711980,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ibrahim Sangaré,Ivory Coast,22000000,transfermarkt_profile,35000000,22000000.0,2025-12-09,24000000.0,2025-05-29,22000000.0,35000000.0,https://www.transfermarkt.co.uk/ibrahim-sangare/profil/spieler/375885,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nicolas Pépé,Ivory Coast,8500000,transfermarkt_profile,75000000,8500000.0,2024-05-31,6000000.0,2025-06-08,8500000.0,75000000.0,https://www.transfermarkt.co.uk/nicolas-pepe/profil/spieler/343052,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Emmanuel Agbadou,Ivory Coast,9000000,transfermarkt_profile,9000000,9000000.0,2024-06-03,20000000.0,2025-05-29,9000000.0,9000000.0,https://www.transfermarkt.co.uk/emmanuel-agbadou/profil/spieler/683895,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Evan Ndicka,Ivory Coast,30000000,transfermarkt_profile,32000000,30000000.0,2025-12-23,30000000.0,2025-06-16,30000000.0,32000000.0,https://www.transfermarkt.co.uk/evan-ndicka/profil/spieler/371149,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Evann Guessand,Ivory Coast,28000000,transfermarkt_profile,30000000,28000000.0,2025-12-09,25000000.0,2025-06-02,28000000.0,30000000.0,https://www.transfermarkt.co.uk/evann-guessand/profil/spieler/500689,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Alban Lafont,Ivory Coast,3000000,transfermarkt_profile,20000000,3000000.0,2025-12-12,3000000.0,2025-06-02,3000000.0,20000000.0,https://www.transfermarkt.co.uk/alban-lafont/profil/spieler/357117,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Bazoumana Touré,Ivory Coast,25000000,transfermarkt_profile,25000000,25000000.0,2025-12-19,9000000.0,2025-06-04,25000000.0,25000000.0,https://www.transfermarkt.co.uk/bazoumana-toure/profil/spieler/1067904,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Parfait Guiagon,Ivory Coast,4000000,transfermarkt_profile,4000000,4000000.0,2025-12-10,,,4000000.0,4000000.0,https://www.transfermarkt.co.uk/parfait-guiagon/profil/spieler/624913,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Christ Inao Oulaï,Ivory Coast,600000,salimt_latest_market_value,600000,,,600000.0,2025-06-01,,,https://www.transfermarkt.co.uk/christ-inao-oulai/profil/spieler/1279526,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Zion Suzuki,Japan,20000000,transfermarkt_profile,20000000,20000000.0,2025-12-23,20000000.0,2025-06-16,20000000.0,20000000.0,https://www.transfermarkt.co.uk/zion-suzuki/profil/spieler/432298,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Yukinari Sugawara,Japan,7500000,transfermarkt_profile,15000000,7500000.0,2025-12-19,11000000.0,2025-05-29,7500000.0,15000000.0,https://www.transfermarkt.co.uk/yukinari-sugawara/profil/spieler/405385,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Shōgo Taniguchi,Japan,800000,transfermarkt_profile,2500000,800000.0,2025-12-10,1000000.0,2025-06-11,800000.0,2500000.0,https://www.transfermarkt.co.uk/shogo-taniguchi/profil/spieler/307870,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Kō Itakura,Japan,10000000,transfermarkt_profile,15000000,10000000.0,2025-12-02,12000000.0,2025-06-04,10000000.0,15000000.0,https://www.transfermarkt.co.uk/ko-itakura/profil/spieler/355816,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Yūto Nagatomo,Japan,300000,transfermarkt_profile,14000000,300000.0,2023-06-28,125000.0,2025-05-28,300000.0,14000000.0,https://www.transfermarkt.co.uk/yuto-nagatomo/profil/spieler/79522,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Wataru Endo,Japan,5000000,transfermarkt_profile,13000000,5000000.0,2025-12-09,8000000.0,2025-05-29,5000000.0,13000000.0,https://www.transfermarkt.co.uk/wataru-endo/profil/spieler/146310,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ao Tanaka,Japan,10000000,salimt_latest_market_value,10000000,,,10000000.0,2025-05-26,,,https://www.transfermarkt.co.uk/ao-tanaka/profil/spieler/489359,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
